OrganizationName,Case Number,PatientID,CommonSpeciesName,GeneralSpeciesName,DVertebrate,DateAdmitted,DDateAdmittedYear,Season,DDateAdmittedMonth,DDateAdmittedDOM,DDateAdmittedDOW,Latitude,Longitude,Disposition,UpdatedDisposition,DayOfWeekNumber,MonthNumber
WRMD,2017-871,,woodland box turtle,turtle,Reptile,06/16/2017,2017,Spring,June,16,Friday,38.832016,-78.567136,Died,euthanized in 24hr,4,6
WRMD,2017-885,,woodland box turtle,turtle,Reptile,06/17/2017,2017,Spring,June,17,Saturday,39.012543,-78.012805,Died,euthanized in 24hr,5,6
WRMD,2017-887,,woodland box turtle,turtle,Reptile,06/17/2017,2017,Spring,June,17,Saturday,38.928308,-78.174537,Released,released,5,6
WRMD,2017-889,,groundhog,rodent,Mammal,06/17/2017,2017,Spring,June,17,Saturday,39.057952,-77.743423,Died,euthanized in 24hr,5,6
WRMD,2017-893,,eastern gray squirrel,rodent,Mammal,06/17/2017,2017,Spring,June,17,Saturday,38.910235,-78.163406,Died,euthanized +24hr,5,6
WRMD,2017-894,,snapping turtle,turtle,Reptile,06/17/2017,2017,Spring,June,17,Saturday,39.329457,-78.307169,Died,died in 24hr,5,6
WRMD,2017-895,,woodland box turtle,turtle,Reptile,06/17/2017,2017,Spring,June,17,Saturday,38.761285,-77.860239,Died,dead on arrival,5,6
WRMD,2017-896,,groundhog,rodent,Mammal,06/18/2017,2017,Spring,June,18,Sunday,39.135711,-77.991926,Died,euthanized in 24hr,6,6
WRMD,2017-897,,eastern gray squirrel,rodent,Mammal,06/19/2017,2017,Spring,June,19,Monday,39.169668,-78.16856,Died,died +24hr,0,6
WRMD,2017-906,,eastern cottontail,rabbits & hares,Mammal,06/19/2017,2017,Spring,June,19,Monday,39.048614,-78.060132,Died,euthanized in 24hr,0,6
WRMD,2017-920,,common grackle,bird,Bird,06/20/2017,2017,Spring,June,20,Tuesday,38.818191,-78.637768,Died,dead on arrival,1,6
WRMD,2017-930,,snapping turtle,turtle,Reptile,06/20/2017,2017,Spring,June,20,Tuesday,39.052856,-77.867275,Died,dead on arrival,1,6
WRMD,2017-935,,common grackle,bird,Bird,06/21/2017,2017,Summer,June,21,Wednesday,39.051644,-78.096034,Released,released,2,6
WRMD,2017-936,,woodland box turtle,turtle,Reptile,06/21/2017,2017,Summer,June,21,Wednesday,39.119314,-77.555112,Died,euthanized in 24hr,2,6
WRMD,2017-937,,eastern painted turtle,turtle,Reptile,06/21/2017,2017,Summer,June,21,Wednesday,39.085452,-77.824561,Died,died +24hr,2,6
WRMD,2017-947,,woodland box turtle,turtle,Reptile,06/23/2017,2017,Summer,June,23,Friday,38.928308,-78.174537,Released,released,4,6
WRMD,2017-952,,groundhog,rodent,Mammal,06/23/2017,2017,Summer,June,23,Friday,39.164983,-77.738362,Released,released,4,6
WRMD,2017-956,,eastern cottontail,rabbits & hares,Mammal,06/25/2017,2017,Summer,June,25,Sunday,39.090824,-77.647283,Died,euthanized in 24hr,6,6
WRMD,2017-960,,northern raccoon,raccoon,Mammal,06/24/2017,2017,Summer,June,24,Saturday,38.969105,-77.741745,Released,released,5,6
WRMD,2017-961,,northern raccoon,raccoon,Mammal,06/24/2017,2017,Summer,June,24,Saturday,38.969105,-77.741745,Died,euthanized in 24hr,5,6
WRMD,2017-967,,american robin,bird,Bird,06/26/2017,2017,Summer,June,26,Monday,39.179083,-78.109539,Died,died in 24hr,0,6
WRMD,2017-970,,brown thrasher,bird,Bird,06/27/2017,2017,Summer,June,27,Tuesday,38.900333,-77.870179,Died,dead on arrival,1,6
WRMD,2017-1010,,eastern kingbird,bird,Bird,06/30/2017,2017,Summer,June,30,Friday,39.167471,-78.124856,Died,died in 24hr,4,6
WRMD,2017-1015,,groundhog,rodent,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.142935,-77.971966,Released,released,5,7
WRMD,2017-1016,,american robin,bird,Bird,07/01/2017,2017,Summer,July,1,Saturday,39.163211,-78.096269,Died,euthanized +24hr,5,7
WRMD,2017-1022,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1023,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1024,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1025,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1026,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1027,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1028,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died in 24hr,5,7
WRMD,2017-1029,,virginia opossum,marsupial,Mammal,07/01/2017,2017,Summer,July,1,Saturday,39.175118,-78.344769,Died,died +24hr,5,7
WRMD,2017-1051,,northern raccoon,raccoon,Mammal,07/04/2017,2017,Summer,July,4,Tuesday,38.784292,-77.687398,Died,euthanized in 24hr,1,7
WRMD,2017-1052,,northern raccoon,raccoon,Mammal,07/04/2017,2017,Summer,July,4,Tuesday,38.784292,-77.687398,Died,euthanized in 24hr,1,7
WRMD,2017-1067,,white-tailed deer,deer,Mammal,07/06/2017,2017,Summer,July,6,Thursday,37.522251,-78.668194,Died,euthanized in 24hr,3,7
WRMD,2017-1068,,woodland box turtle,turtle,Reptile,07/06/2017,2017,Summer,July,6,Thursday,39.037281,-77.87086,Died,died in 24hr,3,7
WRMD,2017-1078,,virginia opossum,marsupial,Mammal,07/07/2017,2017,Summer,July,7,Friday,39.171281,-78.01574,Died,euthanized +24hr,4,7
WRMD,2017-1079,,virginia opossum,marsupial,Mammal,07/07/2017,2017,Summer,July,7,Friday,39.171281,-78.01574,Released,released,4,7
WRMD,2017-1080,,virginia opossum,marsupial,Mammal,07/07/2017,2017,Summer,July,7,Friday,39.171281,-78.01574,Died,died +24hr,4,7
WRMD,2017-1081,,virginia opossum,marsupial,Mammal,07/07/2017,2017,Summer,July,7,Friday,39.171281,-78.01574,Released,released,4,7
WRMD,2017-1082,,virginia opossum,marsupial,Mammal,07/07/2017,2017,Summer,July,7,Friday,39.171281,-78.01574,Released,released,4,7
WRMD,2017-1087,,woodland box turtle,turtle,Reptile,07/07/2017,2017,Summer,July,7,Friday,39.213701,-78.090144,Died,euthanized in 24hr,4,7
WRMD,2017-1095,,wood turtle,turtle,Reptile,07/08/2017,2017,Summer,July,8,Saturday,38.818191,-78.637768,Died,dead on arrival,5,7
WRMD,2017-1096,,woodland box turtle,turtle,Reptile,07/08/2017,2017,Summer,July,8,Saturday,38.992316,-77.528152,Released,released,5,7
WRMD,2017-1107,,eastern painted turtle,turtle,Reptile,07/08/2017,2017,Summer,July,8,Saturday,38.960822,-77.741824,Died,euthanized in 24hr,5,7
WRMD,2017-1125,,yellow-billed cuckoo,bird,Bird,07/10/2017,2017,Summer,July,10,Monday,39.175118,-78.344769,Released,released,0,7
WRMD,2017-1128,,striped skunk,skunk,Mammal,07/11/2017,2017,Summer,July,11,Tuesday,39.036049,-77.464398,Released,released,1,7
WRMD,2017-1164,,northern raccoon,raccoon,Mammal,07/14/2017,2017,Summer,July,14,Friday,39.202086,-78.181345,Died,euthanized in 24hr,4,7
WRMD,2017-1180,,eastern cottontail,rabbits & hares,Mammal,07/16/2017,2017,Summer,July,16,Sunday,38.93859,-78.052424,Died,euthanized in 24hr,6,7
WRMD,2017-1191,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,39.08075,-78.19893,Died,euthanized in 24hr,1,7
WRMD,2017-1192,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,39.08075,-78.19893,Released,released,1,7
WRMD,2017-1193,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,39.08075,-78.19893,Released,released,1,7
WRMD,2017-1194,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,39.08075,-78.19893,Released,released,1,7
WRMD,2017-1195,,woodland box turtle,turtle,Reptile,07/18/2017,2017,Summer,July,18,Tuesday,38.962777,-78.20944,Released,released,1,7
WRMD,2017-1196,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,39.204853,-77.654743,Died,euthanized in 24hr,1,7
WRMD,2017-1199,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1200,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1201,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1202,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1203,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1204,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1205,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1206,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1207,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Released,released,1,7
WRMD,2017-1208,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Died,died +24hr,1,7
WRMD,2017-1209,,virginia opossum,marsupial,Mammal,07/18/2017,2017,Summer,July,18,Tuesday,38.888029,-78.169187,Transferred,transferred,1,7
WRMD,2017-1226,,virginia opossum,marsupial,Mammal,07/20/2017,2017,Summer,July,20,Thursday,39.190404,-78.399536,Released,released,3,7
WRMD,2017-1246,,red fox,fox,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.670219,-77.792693,Died,euthanized in 24hr,6,7
WRMD,2017-1249,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1250,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Died,died +24hr,6,7
WRMD,2017-1251,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1252,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1253,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1254,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1255,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.772337,-78.581645,Released,released,6,7
WRMD,2017-1257,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.90961,-78.527804,Released,released,6,7
WRMD,2017-1258,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.90961,-78.527804,Released,released,6,7
WRMD,2017-1259,,virginia opossum,marsupial,Mammal,07/23/2017,2017,Summer,July,23,Sunday,38.90961,-78.527804,Died,died +24hr,6,7
WRMD,2017-1264,,woodland box turtle,turtle,Reptile,07/24/2017,2017,Summer,July,24,Monday,38.913646,-77.66164,Died,euthanized in 24hr,0,7
WRMD,2017-1266,,eastern screech owl,owl,Bird,07/25/2017,2017,Summer,July,25,Tuesday,39.274292,-78.255097,Released,released,1,7
WRMD,2017-1294,,northern flicker,bird,Bird,07/28/2017,2017,Summer,July,28,Friday,39.171437,-77.971298,Died,died +24hr,4,7
WRMD,2017-1324,,groundhog,rodent,Mammal,08/02/2017,2017,Summer,August,2,Wednesday,39.214972,-78.200323,Died,euthanized in 24hr,2,8
WRMD,2017-1327,,gray fox,fox,Mammal,08/03/2017,2017,Summer,August,3,Thursday,38.74153,-78.09249,Died,euthanized in 24hr,3,8
WRMD,2017-1350,,eastern cottontail,rabbits & hares,Mammal,08/06/2017,2017,Summer,August,6,Sunday,38.976359,-77.850145,Released,released,6,8
WRMD,2017-1369,,red-shouldered hawk,bird,Bird,08/08/2017,2017,Summer,August,8,Tuesday,-78.060433,39.116184,Died,euthanized in 24hr,1,8
WRMD,2017-1372,,red-tailed hawk,bird,Bird,08/09/2017,2017,Summer,August,9,Wednesday,38.526618,-77.821905,Released,released,2,8
WRMD,2017-1379,,woodland box turtle,turtle,Reptile,08/11/2017,2017,Summer,August,11,Friday,38.751816,-77.471854,Released,released,4,8
WRMD,2017-1382,,eastern cottontail,rabbits & hares,Mammal,08/11/2017,2017,Summer,August,11,Friday,39.256871,-78.334469,Released,released,4,8
WRMD,2017-1383,,eastern cottontail,rabbits & hares,Mammal,08/11/2017,2017,Summer,August,11,Friday,39.256871,-78.334469,Released,released,4,8
WRMD,2017-1384,,eastern cottontail,rabbits & hares,Mammal,08/11/2017,2017,Summer,August,11,Friday,39.256871,-78.334469,Released,released,4,8
WRMD,2017-1385,,eastern cottontail,rabbits & hares,Mammal,08/11/2017,2017,Summer,August,11,Friday,39.256871,-78.334469,Released,released,4,8
WRMD,2017-1386,,eastern cottontail,rabbits & hares,Mammal,08/11/2017,2017,Summer,August,11,Friday,39.256871,-78.334469,Released,released,4,8
WRMD,2017-1389,,woodland box turtle,turtle,Reptile,08/12/2017,2017,Summer,August,12,Saturday,38.917439,-78.141322,Died,euthanized in 24hr,5,8
WRMD,2017-1405,,american robin,bird,Bird,08/15/2017,2017,Summer,August,15,Tuesday,39.026974,-77.47813,Died,euthanized +24hr,1,8
WRMD,2017-1413,,woodland box turtle,turtle,Reptile,08/16/2017,2017,Summer,August,16,Wednesday,39.168521,-77.728104,Released,released,2,8
WRMD,2017-1415,,woodland box turtle,turtle,Reptile,08/17/2017,2017,Summer,August,17,Thursday,38.32652,-78.23223,Released,released,3,8
WRMD,2017-1439,,woodland box turtle,turtle,Reptile,08/22/2017,2017,Summer,August,22,Tuesday,38.35609,-77.524628,Released,released,1,8
WRMD,2017-1456,,red-tailed hawk,bird,Bird,08/26/2017,2017,Summer,August,26,Saturday,38.535707,-77.93937,Died,euthanized in 24hr,5,8
WRMD,2017-1468,,red-shouldered hawk,bird,Bird,08/29/2017,2017,Summer,August,29,Tuesday,38.98585,-77.534946,Died,euthanized +24hr,1,8
WRMD,2017-1475,,woodland box turtle,turtle,Reptile,08/29/2017,2017,Summer,August,29,Tuesday,39.135711,-77.991926,Died,euthanized in 24hr,1,8
WRMD,2017-1481,,barred owl,owl,Bird,08/31/2017,2017,Summer,August,31,Thursday,39.111031,-77.692095,Died,euthanized +24hr,3,8
WRMD,2017-1484,,woodland box turtle,turtle,Reptile,08/31/2017,2017,Summer,August,31,Thursday,38.941986,-78.149438,Released,released,3,8
WRMD,2017-1488,,northern raccoon,raccoon,Mammal,08/31/2017,2017,Summer,August,31,Thursday,38.940443,-78.194194,Died,euthanized in 24hr,3,8
WRMD,2017-1493,,woodland box turtle,turtle,Reptile,08/31/2017,2017,Summer,August,31,Thursday,38.885484,-77.099113,Released,released,3,8
WRMD,2017-1508,,eastern musk turtle,turtle,Reptile,09/03/2017,2017,Summer,September,3,Sunday,39.020749,-77.95637,Died,euthanized in 24hr,6,9
WRMD,2017-1511,,virginia opossum,marsupial,Mammal,09/04/2017,2017,Summer,September,4,Monday,38.928308,-78.174537,Died,euthanized in 24hr,0,9
WRMD,2017-1512,,woodland box turtle,turtle,Reptile,09/04/2017,2017,Summer,September,4,Monday,38.660062,-77.366982,Released,released,0,9
WRMD,2017-1587,,woodland box turtle,turtle,Reptile,09/13/2017,2017,Summer,September,13,Wednesday,39.14754,-78.085462,Died,died in 24hr,2,9
WRMD,2017-1588,,american black vulture,bird,Bird,09/13/2017,2017,Summer,September,13,Wednesday,38.834721,-77.23385,Released,released,2,9
WRMD,2017-1589,,red-tailed hawk,bird,Bird,09/13/2017,2017,Summer,September,13,Wednesday,38.855278,-77.143203,Died,died +24hr,2,9
WRMD,2017-1590,,barred owl,owl,Bird,09/13/2017,2017,Summer,September,13,Wednesday,38.862814,-77.664056,Died,euthanized in 24hr,2,9
WRMD,2017-1591,,broad-winged hawk,bird,Bird,09/13/2017,2017,Summer,September,13,Wednesday,38.868449,-77.627258,Died,euthanized in 24hr,2,9
WRMD,2017-1593,,woodland box turtle,turtle,Reptile,09/14/2017,2017,Summer,September,14,Thursday,38.818692,-78.275719,Released,released,3,9
WRMD,2017-1594,,broad-winged hawk,bird,Bird,09/14/2017,2017,Summer,September,14,Thursday,39.082266,-77.846661,Released,released,3,9
WRMD,2017-1601,,woodland box turtle,turtle,Reptile,09/15/2017,2017,Summer,September,15,Friday,38.798917,-78.012781,Died,died +24hr,4,9
WRMD,2017-1606,,woodland box turtle,turtle,Reptile,09/17/2017,2017,Summer,September,17,Sunday,39.08344,-78.21806,Released,released,6,9
WRMD,2017-1611,,woodland box turtle,turtle,Reptile,09/18/2017,2017,Summer,September,18,Monday,38.851608,-78.410222,Released,released,0,9
WRMD,2017-1613,,cooper's hawk,bird,Bird,09/18/2017,2017,Summer,September,18,Monday,39.266376,-78.133358,Died,died +24hr,0,9
WRMD,2017-1626,,woodland box turtle,turtle,Reptile,09/23/2017,2017,Autumn,September,23,Saturday,38.668885,-77.402402,Released,released,5,9
WRMD,2017-1631,,northern cardinal,bird,Bird,09/24/2017,2017,Autumn,September,24,Sunday,39.116425,-77.780216,Released,released,6,9
WRMD,2017-1640,,eastern gray squirrel,rodent,Mammal,09/28/2017,2017,Autumn,September,28,Thursday,39.048614,-78.060132,Died,euthanized +24hr,3,9
WRMD,2017-1641,,northern raccoon,raccoon,Mammal,09/28/2017,2017,Autumn,September,28,Thursday,39.200244,-77.727544,Died,euthanized in 24hr,3,9
WRMD,2017-1661,,eastern bluebird,bird,Bird,10/04/2017,2017,Autumn,October,4,Wednesday,38.962661,-77.884726,Died,died in 24hr,2,10
WRMD,2017-1665,,mourning dove,bird,Bird,10/04/2017,2017,Autumn,October,4,Wednesday,38.84601,-78.797932,Died,died +24hr,2,10
WRMD,2017-1666,,eastern cottontail,rabbits & hares,Mammal,10/04/2017,2017,Autumn,October,4,Wednesday,39.193135,-78.128371,Died,euthanized in 24hr,2,10
WRMD,2017-1673,,barred owl,owl,Bird,10/08/2017,2017,Autumn,October,8,Sunday,37.348559,-76.740033,Died,euthanized +24hr,6,10
WRMD,2017-1675,,virginia opossum,marsupial,Mammal,10/10/2017,2017,Autumn,October,10,Tuesday,39.191475,-78.160037,Transferred,transferred,1,10
WRMD,2017-1680,,woodland box turtle,turtle,Reptile,10/11/2017,2017,Autumn,October,11,Wednesday,39.4301,-77.80416,Died,euthanized in 24hr,2,10
WRMD,2017-1684,,woodland box turtle,turtle,Reptile,10/15/2017,2017,Autumn,October,15,Sunday,38.990787,-77.582828,Died,euthanized in 24hr,6,10
WRMD,2017-1689,,short-eared owl,owl,Bird,10/18/2017,2017,Autumn,October,18,Wednesday,39.055076,-78.204754,Released,released,2,10
WRMD,2017-1693,,eastern screech owl,owl,Bird,10/19/2017,2017,Autumn,October,19,Thursday,38.609804,-77.832865,Released,released,3,10
WRMD,2017-1694,,red-shouldered hawk,bird,Bird,10/22/2017,2017,Autumn,October,22,Sunday,38.853231,-77.305097,Died,died in 24hr,6,10
WRMD,2017-1705,,woodland box turtle,turtle,Reptile,10/25/2017,2017,Autumn,October,25,Wednesday,38.848591,-77.873058,Died,euthanized in 24hr,2,10
WRMD,2017-1710,,eastern gray squirrel,rodent,Mammal,10/29/2017,2017,Autumn,October,29,Sunday,39.127018,-78.236975,Died,euthanized in 24hr,6,10
WRMD,2017-1724,,eastern painted turtle,turtle,Reptile,11/07/2017,2017,Autumn,November,7,Tuesday,39.007689,-77.378156,Released,released,1,11
WRMD,2017-1726,,red-shouldered hawk,bird,Bird,11/08/2017,2017,Autumn,November,8,Wednesday,38.581369,-77.367205,Released,released,2,11
WRMD,2017-1739,,red-shouldered hawk,bird,Bird,11/17/2017,2017,Autumn,November,17,Friday,39.143055,-77.694954,Released,released,4,11
WRMD,2017-1742,,eastern gray squirrel,rodent,Mammal,11/19/2017,2017,Autumn,November,19,Sunday,39.32001,-78.230651,Died,euthanized in 24hr,6,11
WRMD,2017-1744,,barred owl,owl,Bird,11/19/2017,2017,Autumn,November,19,Sunday,38.928308,-78.174537,Released,released,6,11
WRMD,2017-1751,,red-tailed hawk,bird,Bird,11/25/2017,2017,Autumn,November,25,Saturday,38.998822,-77.733937,Died,euthanized in 24hr,5,11
WRMD,2017-1754,,barred owl,owl,Bird,11/26/2017,2017,Autumn,November,26,Sunday,38.700017,-77.548271,Died,euthanized in 24hr,6,11
WRMD,2017-1763,,red-winged blackbird,bird,Bird,11/30/2017,2017,Autumn,November,30,Thursday,39.080641,-78.199963,Released,released,3,11
WRMD,2017-1764,,cooper's hawk,bird,Bird,11/29/2017,2017,Autumn,November,29,Wednesday,39.230053,-78.21926,Died,euthanized in 24hr,2,11
WRMD,2017-1765,,eastern cottontail,rabbits & hares,Mammal,11/30/2017,2017,Autumn,November,30,Thursday,39.06013,-77.563653,Died,euthanized in 24hr,3,11
WRMD,2017-1769,,eastern screech owl,owl,Bird,12/04/2017,2017,Autumn,December,4,Monday,38.648214,-78.088743,Released,released,0,12
WRMD,2017-1770,,eastern screech owl,owl,Bird,12/07/2017,2017,Autumn,December,7,Thursday,38.507304,-77.308007,Released,released,3,12
WRMD,2017-1773,,virginia opossum,marsupial,Mammal,12/08/2017,2017,Autumn,December,8,Friday,39.111266,-77.835161,Died,euthanized in 24hr,4,12
WRMD,2017-1774,,red-shouldered hawk,bird,Bird,12/08/2017,2017,Autumn,December,8,Friday,37.544326,-79.244826,Died,euthanized in 24hr,4,12
WRMD,2017-1776,,eastern screech-owl,bird,Bird,12/08/2017,2017,Autumn,December,8,Friday,38.850326,-78.593306,Released,released,4,12
WRMD,2017-1782,,eastern screech owl,owl,Bird,12/11/2017,2017,Autumn,December,11,Monday,39.293969,-78.080017,Released,released,0,12
WRMD,2017-1787,,sharp-shinned hawk,bird,Bird,12/15/2017,2017,Autumn,December,15,Friday,38.625541,-77.271644,Released,released,4,12
WRMD,2017-1789,,american robin,bird,Bird,12/15/2017,2017,Autumn,December,15,Friday,39.122258,-77.606882,Released,released,4,12
WRMD,2017-1792,,eastern screech owl,owl,Bird,12/17/2017,2017,Autumn,December,17,Sunday,39.143614,-77.734232,Died,euthanized in 24hr,6,12
WRMD,2017-1793,,red-shouldered hawk,bird,Bird,12/17/2017,2017,Autumn,December,17,Sunday,38.511694,-77.9928,Died,euthanized in 24hr,6,12
WRMD,2017-1798,,red-shouldered hawk,bird,Bird,12/17/2017,2017,Autumn,December,17,Sunday,38.962661,-77.884726,Died,euthanized +24hr,6,12
WRMD,2017-1800,,barred owl,owl,Bird,12/17/2017,2017,Autumn,December,17,Sunday,38.911315,-77.967401,Released,released,6,12
WRMD,2017-1801,,eastern gray squirrel,rodent,Mammal,12/17/2017,2017,Autumn,December,17,Sunday,38.821081,-78.745448,Died,euthanized in 24hr,6,12
WRMD,2017-1806,,virginia opossum,marsupial,Mammal,12/18/2017,2017,Autumn,December,18,Monday,38.995339,-78.513189,Died,dead on arrival,0,12
WRMD,2017-1807,,eastern screech owl,owl,Bird,12/18/2017,2017,Autumn,December,18,Monday,39.048614,-78.060132,Released,released,0,12
WRMD,2017-1814,,great blue heron,bird,Bird,12/22/2017,2017,Winter,December,22,Friday,39.108472,-77.741105,Died,euthanized in 24hr,4,12
WRMD,2017-1815,,eastern cottontail,rabbits & hares,Mammal,12/25/2017,2017,Winter,December,25,Monday,38.90462,-78.269763,Died,euthanized in 24hr,0,12
WRMD,2017-1822,,eastern gray squirrel,rodent,Mammal,12/26/2017,2017,Winter,December,26,Tuesday,38.860599,-77.847124,Died,euthanized in 24hr,1,12
WRMD,2017-1825,,eastern screech owl,owl,Bird,12/29/2017,2017,Winter,December,29,Friday,38.69317,-78.67891,Released,released,4,12
WRMD,2018-6,,eastern screech owl,owl,Bird,01/05/2018,2018,Winter,January,5,Friday,38.308398,-77.796156,Released,released,4,1
WRMD,2018-13,,merlin,bird,Bird,01/07/2018,2018,Winter,January,7,Sunday,-78.221027,38.9956,Died,died +24hr,6,1
WRMD,2018-15,,red-shouldered hawk,bird,Bird,01/08/2018,2018,Winter,January,8,Monday,-77.76781,38.572378,Died,euthanized in 24hr,0,1
WRMD,2018-16,,eastern screech owl,owl,Bird,01/08/2018,2018,Winter,January,8,Monday,-78.365848,38.972487,Released,released,0,1
WRMD,2018-18,,hermit thrush,bird,Bird,01/10/2018,2018,Winter,January,10,Wednesday,-77.581821,39.034974,Died,euthanized in 24hr,2,1
WRMD,2018-20,,eastern cottontail,rabbits & hares,Mammal,01/11/2018,2018,Winter,January,11,Thursday,39.085146,-78.374963,Died,euthanized in 24hr,3,1
WRMD,2018-23,,barred owl,owl,Bird,01/13/2018,2018,Winter,January,13,Saturday,38.918722,-77.231093,Died,died in 24hr,5,1
WRMD,2018-24,,barred owl,owl,Bird,01/13/2018,2018,Winter,January,13,Saturday,-77.523494,38.416827,Released,released,5,1
WRMD,2018-27,,canada goose,bird,Bird,01/13/2018,2018,Winter,January,13,Saturday,38.931678,-77.54172,Died,euthanized +24hr,5,1
WRMD,2018-33,,eastern screech owl,owl,Bird,01/16/2018,2018,Winter,January,16,Tuesday,38.645981,-78.481288,Released,released,1,1
WRMD,2018-42,,virginia opossum,marsupial,Mammal,01/26/2018,2018,Winter,January,26,Friday,-78.134203,39.221805,Died,euthanized in 24hr,4,1
WRMD,2018-44,,barred owl,owl,Bird,01/27/2018,2018,Winter,January,27,Saturday,-78.511049,38.740118,Released,released,5,1
WRMD,2018-50,,red-shouldered hawk,bird,Bird,02/03/2018,2018,Winter,February,3,Saturday,-77.275135,38.820858,Released,released,5,2
WRMD,2018-51,,striped skunk,skunk,Mammal,02/04/2018,2018,Winter,February,4,Sunday,-77.387936,39.025597,Died,euthanized in 24hr,6,2
WRMD,2018-53,,barred owl,owl,Bird,02/05/2018,2018,Winter,February,5,Monday,-77.181045,38.760711,Released,released,0,2
WRMD,2018-54,,striped skunk,skunk,Mammal,02/05/2018,2018,Winter,February,5,Monday,-77.906872,38.779575,Died,euthanized in 24hr,0,2
WRMD,2018-59,,red-tailed hawk,bird,Bird,02/08/2018,2018,Winter,February,8,Thursday,-77.341887,38.876886,Released,released,3,2
WRMD,2018-60,,red-tailed hawk,bird,Bird,02/09/2018,2018,Winter,February,9,Friday,39.168998,-78.008826,Died,died +24hr,4,2
WRMD,2018-62,,eastern screech owl,owl,Bird,02/10/2018,2018,Winter,February,10,Saturday,-77.786947,39.041524,Released,released,5,2
WRMD,2018-64,,red-shouldered hawk,bird,Bird,02/11/2018,2018,Winter,February,11,Sunday,-77.271922,38.863982,Released,released,6,2
